,drugbank_id,drugbank_tid,CID,mol_id,action
619,DB00363,BE0000533,2818,338028,antagonist
620,DB00363,BE0000311,2818,681914,antagonist
621,DB00363,BE0000945,2818,1162924,antagonist
622,DB00363,BE0000650,2818,1857143,antagonist
623,DB00363,BE0000442,2818,510296,antagonist
624,DB00363,BE0000146,2818,10241847,antagonist
625,DB00363,BE0000501,2818,433201,antagonist
626,DB00363,BE0000289,2818,178196,antagonist
627,DB00363,BE0000572,2818,178198,antagonist
628,DB00363,BE0000342,2818,178194,antagonist
629,DB00363,BE0000092,2818,34451,antagonist
630,DB00363,BE0000560,2818,177990,antagonist
631,DB00363,BE0000045,2818,32324,antagonist
632,DB00363,BE0000405,2818,61970253,antagonist
633,DB00363,BE0000247,2818,177988,antagonist
634,DB00363,BE0000666,2818,6980076,unknown
640,DB00367,BE0000557,13109,35652,binder
641,DB00367,BE0000539,13109,177767,inhibitor
642,DB00367,BE0000123,13109,31234,other
643,DB00367,BE0000132,13109,178628,agonist
644,DB00368,BE0000501,439260,433201,agonist
645,DB00368,BE0000715,439260,177807,agonist
646,DB00368,BE0000289,439260,178196,agonist
647,DB00368,BE0000572,439260,178198,agonist
648,DB00368,BE0000342,439260,178194,agonist
649,DB00368,BE0000172,439260,178200,agonist
650,DB00368,BE0000694,439260,29371,agonist
651,DB00368,BE0001012,439260,178896,agonist
652,DB00368,BE0000753,439260,189937,inhibitor
653,DB00368,BE0000118,439260,292335,binder
654,DB00369,BE0000343,60613,1780831,inhibitor
655,DB00370,BE0000451,4205,36431,antagonist
656,DB00370,BE0000311,4205,681914,antagonist
657,DB00370,BE0000289,4205,178196,antagonist
658,DB00370,BE0000533,4205,338028,antagonist
659,DB00370,BE0000632,4205,532060,agonist
660,DB00370,BE0000442,4205,510296,antagonist
661,DB00370,BE0000342,4205,178194,binder
662,DB00370,BE0000650,4205,1857143,inhibitor
663,DB00370,BE0000650,4205,1857143,binder
664,DB00370,BE0004863,4205,433201,binder
665,DB00370,BE0004863,4205,177807,binder
666,DB00370,BE0000756,4205,181432,inhibitor
667,DB00370,BE0000756,4205,181432,binder
668,DB00370,BE0000581,4205,927342,inhibitor
669,DB00370,BE0000486,4205,189258,inhibitor
670,DB00370,BE0000486,4205,189258,binder
671,DB00370,BE0000749,4205,36433,binder
672,DB00370,BE0000647,4205,553260,binder
673,DB00370,BE0000393,4205,475198,binder
674,DB00370,BE0004889,4205,30397,inhibitor
675,DB00370,BE0004889,4205,30397,binder
676,DB00370,BE0004889,4205,32049,inhibitor
677,DB00370,BE0004889,4205,32049,binder
678,DB00370,BE0000968,4205,5031291,antagonist
679,DB00370,BE0000501,4205,433201,binder
680,DB00370,BE0000172,4205,178200,binder
681,DB00370,BE0000694,4205,29371,binder
682,DB00373,BE0000172,33624,178200,antagonist
683,DB00373,BE0000694,33624,29371,antagonist
687,DB00376,BE0000092,5572,34451,antagonist
688,DB00376,BE0000560,5572,177990,antagonist
689,DB00376,BE0000045,5572,32324,antagonist
690,DB00376,BE0000405,5572,61970253,antagonist
691,DB00376,BE0000247,5572,177988,antagonist
692,DB00377,BE0000311,6337614,681914,antagonist
693,DB00379,BE0000197,4178,184039,inhibitor
694,DB00379,BE0003721,4178,533324,agonist
695,DB00381,BE0000691,2162,179762,inhibitor
696,DB00381,BE0002354,2162,300417,inhibitor
697,DB00381,BE0002359,2162,179764,inhibitor
698,DB00381,BE0002355,2162,1698403,inhibitor
699,DB00381,BE0002226,2162,179758,inhibitor
700,DB00381,BE0003563,2162,7105926,inhibitor
701,DB00381,BE0003564,2162,37678114,inhibitor
702,DB00381,BE0000267,2162,29600,inhibitor
703,DB00381,BE0000973,2162,179095,inhibitor
704,DB00383,BE0000045,4642,32324,antagonist
705,DB00383,BE0000092,4642,34451,antagonist
706,DB00383,BE0000560,4642,177990,antagonist
707,DB00384,BE0000497,5546,1004273,inhibitor
708,DB00384,BE0000190,5546,452650,inhibitor
709,DB00384,BE0000024,5546,1004271,inhibitor
710,DB00384,BE0000495,5546,1066457,inhibitor
711,DB00385,BE0000742,454216,292830,inhibitor
712,DB00387,BE0000092,4919,34451,antagonist
713,DB00387,BE0000560,4919,177990,antagonist
714,DB00387,BE0000405,4919,61970253,antagonist
715,DB00387,BE0000045,4919,32324,antagonist
716,DB00389,BE0000507,31072,339867,inhibitor
717,DB00391,BE0000756,5355,181432,antagonist
718,DB00391,BE0000581,5355,927342,antagonist
719,DB00391,BE0000322,5355,179780,inhibitor
720,DB00391,BE0003625,5355,189053812,inhibitor
721,DB00392,BE0000092,3290,34451,antagonist
722,DB00392,BE0000641,3290,20372905,antagonist
723,DB00392,BE0000560,3290,177990,antagonist
724,DB00393,BE0002359,4497,179764,inhibitor
725,DB00393,BE0002357,4497,3183953,inhibitor
726,DB00393,BE0002355,4497,1698403,inhibitor
727,DB00393,BE0000303,4497,179806,inhibitor
728,DB00393,BE0002354,4497,300417,inhibitor
729,DB00393,BE0002358,4497,435135,inhibitor
730,DB00393,BE0002356,4497,2058727,inhibitor
731,DB00393,BE0000668,4497,307166,antagonist
732,DB00393,BE0003721,4497,533324,agonist
733,DB00394,BE0000794,21700,31680,agonist
734,DB00398,BE0000634,216239,41387220,inhibitor
735,DB00398,BE0000036,216239,35842,inhibitor
736,DB00398,BE0000023,216239,297050,antagonist
737,DB00398,BE0000369,216239,2655412,antagonist
738,DB00398,BE0000147,216239,409573,antagonist
739,DB00398,BE0000205,216239,189732,antagonist
740,DB00398,BE0000453,216239,34085,antagonist
741,DB00398,BE0002131,216239,31368,inhibitor
742,DB00398,BE0000029,216239,31432,inhibitor
743,DB00399,BE0000776,68740,182399,inhibitor
744,DB00399,BE0003570,68740,4520350,inhibitor
745,DB00401,BE0000691,4499,179762,inhibitor
746,DB00401,BE0002354,4499,300417,inhibitor
747,DB00401,BE0002359,4499,179764,inhibitor
748,DB00401,BE0002355,4499,1698403,inhibitor
749,DB00402,BE0000795,969472,31631,potentiator
750,DB00402,BE0000381,969472,386422,agonist
751,DB00402,BE0000523,969472,386424,agonist
752,DB00402,BE0000471,969472,182916,agonist
753,DB00402,BE0000736,969472,306883,agonist
754,DB00402,BE0004797,969472,31631,positive modulator
755,DB00402,BE0004797,969472,386422,positive modulator
756,DB00402,BE0004797,969472,386424,positive modulator
757,DB00402,BE0004797,969472,905393,positive modulator
758,DB00402,BE0004797,969472,182916,positive modulator
759,DB00402,BE0004797,969472,1470364,positive modulator
760,DB00402,BE0004797,969472,31635,positive modulator
761,DB00402,BE0004797,969472,455946,positive modulator
762,DB00402,BE0004797,969472,182925,positive modulator
763,DB00402,BE0004797,969472,2388693,positive modulator
764,DB00402,BE0004797,969472,1857126,positive modulator
765,DB00402,BE0004797,969472,193783776,positive modulator
766,DB00402,BE0004797,969472,31637,positive modulator
767,DB00402,BE0004797,969472,1754749,positive modulator
768,DB00402,BE0004797,969472,2197001,positive modulator
769,DB00402,BE0004797,969472,7861736,positive modulator
771,DB00405,BE0000442,16960,510296,antagonist
772,DB00408,BE0000756,3964,181432,antagonist
773,DB00408,BE0000020,3964,30397,antagonist
774,DB00408,BE0000451,3964,36431,antagonist
775,DB00408,BE0000533,3964,338028,antagonist
776,DB00408,BE0000291,3964,189928,binder
777,DB00408,BE0000797,3964,219679,binder
778,DB00408,BE0000659,3964,177772,binder
779,DB00408,BE0000476,3964,177774,binder
780,DB00408,BE0000311,3964,681914,binder
781,DB00408,BE0000945,3964,1162924,binder
782,DB00408,BE0000650,3964,1857143,binder
783,DB00408,BE0000501,3964,433201,binder
784,DB00408,BE0000289,3964,178196,binder
785,DB00408,BE0000572,3964,178198,binder
786,DB00408,BE0000342,3964,178194,binder
787,DB00408,BE0000172,3964,178200,binder
788,DB00408,BE0000092,3964,34451,binder
789,DB00408,BE0000560,3964,177990,binder
790,DB00408,BE0000045,3964,32324,binder
791,DB00408,BE0000405,3964,61970253,binder
792,DB00408,BE0000247,3964,177988,binder
793,DB00408,BE0004889,3964,30397,binder
794,DB00408,BE0004889,3964,32049,binder
795,DB00408,BE0000581,3964,927342,binder
796,DB00408,BE0000389,3964,291946,binder
797,DB00408,BE0000145,3964,32049,binder
798,DB00408,BE0000442,3964,510296,binder
799,DB00408,BE0000112,3964,184088,binder
800,DB00408,BE0000146,3964,10241847,binder
801,DB00408,BE0000749,3964,36433,binder
802,DB00408,BE0000486,3964,189258,binder
803,DB00408,BE0000647,3964,553260,binder
804,DB00411,BE0000092,5831,34451,agonist
805,DB00411,BE0000560,5831,177990,agonist
806,DB00411,BE0000738,5831,1458110,agonist
807,DB00412,BE0000215,77999,1711117,agonist
808,DB00412,BE0000996,77999,3158351,inhibitor
809,DB00413,BE0000581,119570,927342,agonist
810,DB00413,BE0000756,119570,181432,agonist
811,DB00413,BE0000389,119570,291946,agonist
812,DB00413,BE0000572,119570,178198,unknown
813,DB00413,BE0000291,119570,189928,unknown
814,DB00413,BE0000659,119570,177772,unknown
815,DB00413,BE0000289,119570,178196,agonist
816,DB00413,BE0000797,119570,219679,unknown
817,DB00413,BE0000451,119570,36431,unknown
818,DB00413,BE0000393,119570,475198,unknown
819,DB00413,BE0000533,119570,338028,unknown
820,DB00413,BE0000342,119570,178194,unknown
821,DB00413,BE0000020,119570,30397,unknown
822,DB00413,BE0000145,119570,32049,unknown
823,DB00419,BE0000477,51634,1325917,inhibitor
824,DB00421,BE0000668,5833,307166,antagonist
825,DB00421,BE0000132,5833,178628,antagonist
826,DB00421,BE0000557,5833,35652,agonist
827,DB00421,BE0000794,5833,31680,antagonist
828,DB00421,BE0003542,5833,35200,antagonist
829,DB00421,BE0004887,5833,177767,antagonist
830,DB00421,BE0004887,5833,338469,antagonist
831,DB00421,BE0000685,5833,296673,binder
832,DB00421,BE0004902,5833,306473,inhibitor
833,DB00421,BE0004902,5833,179762,inhibitor
834,DB00421,BE0004902,5833,7105926,inhibitor
835,DB00421,BE0004902,5833,179764,inhibitor
836,DB00421,BE0004902,5833,3183953,inhibitor
837,DB00421,BE0004902,5833,1698403,inhibitor
838,DB00421,BE0004902,5833,37678114,inhibitor
839,DB00421,BE0004902,5833,179806,inhibitor
840,DB00421,BE0004902,5833,300417,inhibitor
841,DB00421,BE0004902,5833,435135,inhibitor
842,DB00421,BE0004902,5833,2058727,inhibitor
843,DB00421,BE0004902,5833,179758,inhibitor
844,DB00421,BE0004902,5833,2213913,inhibitor
845,DB00421,BE0004902,5833,6625659,inhibitor
846,DB00421,BE0004902,5833,14670397,inhibitor
847,DB00421,BE0004902,5833,5565888,inhibitor
848,DB00422,BE0000647,4158,553260,inhibitor
849,DB00422,BE0000486,4158,189258,inhibitor
850,DB00422,BE0000749,4158,36433,inhibitor
851,DB00424,BE0000092,154417,34451,antagonist
852,DB00424,BE0000560,154417,177990,antagonist
853,DB00424,BE0000045,154417,32324,antagonist
854,DB00424,BE0000405,154417,61970253,antagonist
855,DB00425,BE0000795,5732,31631,potentiator
856,DB00425,BE0000381,5732,386422,agonist
857,DB00425,BE0000523,5732,386424,agonist
858,DB00425,BE0002345,5732,182925,agonist
859,DB00425,BE0003592,5732,31637,agonist
860,DB00426,BE0000308,3324,59530,inhibitor
861,DB00426,BE0000633,3324,60016,inhibitor
862,DB00427,BE0000442,5282443,510296,antagonist
863,DB00428,BE0001045,29327,307125,ligand
864,DB00428,BE0004258,29327,29337303,antagonist
866,DB00430,BE0000488,636405,42468,inhibitor
867,DB00430,BE0003686,636405,1763284,inhibitor
868,DB00430,BE0003687,636405,4887211,inhibitor
869,DB00430,BE0003685,636405,41218,inhibitor
870,DB00430,BE0000588,636405,581194,inhibitor
871,DB00432,BE0000324,6256,37479,inhibitor
872,DB00434,BE0000442,2913,510296,antagonist
873,DB00434,BE0000451,2913,36431,antagonist
874,DB00434,BE0000533,2913,338028,antagonist
875,DB00434,BE0000092,2913,34451,antagonist
876,DB00434,BE0000560,2913,177990,antagonist
877,DB00434,BE0000045,2913,32324,antagonist
879,DB00436,BE0000419,2315,1172161,inhibitor
880,DB00436,BE0000553,2315,537439,inducer
881,DB00436,BE0000267,2315,29600,inhibitor
882,DB00436,BE0000322,2315,179780,inhibitor
883,DB00436,BE0000535,2315,179791,inhibitor
884,DB00437,BE0002204,2094,10336525,inhibitor
885,DB00438,BE0000588,5481173,581194,inhibitor
886,DB00438,BE0004290,5481173,153767,inhibitor
887,DB00438,BE0000488,5481173,42468,inhibitor
888,DB00438,BE0003687,5481173,4887211,inhibitor
889,DB00438,BE0003579,5481173,42314,inhibitor
890,DB00441,BE0000325,60750,36065,inhibitor
891,DB00441,BE0000324,60750,37479,inhibitor
892,DB00441,BE0000637,60750,6578133,inhibitor
893,DB00444,BE0000742,452548,292830,inhibitor
894,DB00445,BE0000531,41867,2645429,antagonist
895,DB00445,BE0000742,41867,292830,inhibitor
896,DB00448,BE0000349,3883,561634,inhibitor
897,DB00449,BE0000501,3105,433201,agonist
898,DB00449,BE0000289,3105,178196,agonist
899,DB00449,BE0000694,3105,29371,agonist
900,DB00449,BE0002180,3105,1311630,other
901,DB00449,BE0000426,3105,177975,inhibitor
902,DB00451,BE0000687,5819,825639,agonist
903,DB00451,BE0000315,5819,31207,agonist
904,DB00452,BE0000279,8378,43010,inhibitor
905,DB00452,BE0000919,8378,189314,antagonist
908,DB00454,BE0000365,4058,219920,antagonist
909,DB00454,BE0000417,4058,1899202,antagonist
910,DB00454,BE0000760,4058,558749,antagonist
911,DB00454,BE0000454,4058,1196449,antagonist
912,DB00454,BE0000396,4058,2444026,antagonist
913,DB00454,BE0004890,4058,34451,binder
914,DB00454,BE0004890,4058,177990,binder
915,DB00454,BE0004890,4058,32324,binder
916,DB00454,BE0004890,4058,61970253,binder
917,DB00454,BE0004890,4058,177988,binder
918,DB00454,BE0000770,4058,452073,agonist
919,DB00454,BE0000647,4058,553260,inhibitor
920,DB00454,BE0000486,4058,189258,inhibitor
921,DB00454,BE0000749,4058,36433,binder
922,DB00455,BE0000442,3957,510296,antagonist
923,DB00457,BE0000501,4893,433201,antagonist
924,DB00457,BE0000715,4893,177807,antagonist
925,DB00457,BE0000090,4893,487738,inhibitor
926,DB00457,BE0000462,4893,11878259,inhibitor
927,DB00457,BE0000699,4893,4104136,inhibitor
928,DB00457,BE0000289,4893,178196,binder
929,DB00457,BE0000572,4893,178198,binder
930,DB00458,BE0000486,3696,189258,inhibitor
931,DB00458,BE0000451,3696,36431,antagonist
932,DB00458,BE0000749,3696,36433,inhibitor
933,DB00458,BE0000442,3696,510296,antagonist
934,DB00458,BE0000501,3696,433201,antagonist
935,DB00458,BE0000715,3696,177807,antagonist
936,DB00458,BE0000092,3696,34451,antagonist
937,DB00458,BE0000560,3696,177990,antagonist
938,DB00458,BE0000045,3696,32324,antagonist
939,DB00458,BE0000405,3696,61970253,antagonist
940,DB00458,BE0000247,3696,177988,antagonist
941,DB00458,BE0003603,3696,4530478,inhibitor
942,DB00458,BE0003604,3696,2935434,inhibitor
943,DB00458,BE0000533,3696,338028,antagonist
944,DB00458,BE0000533,3696,338028,binder
945,DB00458,BE0000650,3696,1857143,antagonist
946,DB00458,BE0004889,3696,30397,binder
947,DB00458,BE0004889,3696,32049,binder
948,DB00458,BE0000756,3696,181432,binder
949,DB00458,BE0000090,3696,487738,inhibitor
950,DB00458,BE0000647,3696,553260,inhibitor
951,DB00458,BE0000291,3696,189928,activator
952,DB00458,BE0000945,3696,1162924,binder
953,DB00459,BE0000412,5284513,35885,agonist
954,DB00459,BE0000663,5284513,36157,agonist
955,DB00459,BE0000206,5284513,35883,agonist
956,DB00459,BE0000144,5284513,306887,agonist
957,DB00459,BE0000078,5284513,30448,agonist
958,DB00459,BE0000707,5284513,1053069,agonist
959,DB00459,BE0000301,5284513,190948,agonist
960,DB00461,BE0000262,4409,291988,inhibitor
961,DB00461,BE0000017,4409,387018,inhibitor
965,DB00464,BE0000380,23665772,190334,inhibitor
966,DB00464,BE0000943,23665772,190289,inhibitor
967,DB00465,BE0000262,3826,291988,inhibitor
968,DB00465,BE0000017,3826,387018,inhibitor
969,DB00467,BE0000366,3229,1574722,inhibitor
970,DB00467,BE0000429,3229,1574370,inhibitor
971,DB00467,BE0000742,3229,292830,inhibitor
972,DB00468,BE0000866,3034034,2160046,other
973,DB00468,BE0000415,3034034,2584866,inhibitor
974,DB00469,BE0000262,54677971,291988,inhibitor
975,DB00469,BE0000017,54677971,387018,inhibitor
976,DB00471,BE0000705,5281040,5353887,antagonist
977,DB00471,BE0000248,5281040,187193,other
979,DB00476,BE0000749,60835,36433,inhibitor
980,DB00476,BE0000486,60835,189258,inhibitor
981,DB00476,BE0000647,60835,553260,inhibitor
982,DB00478,BE0000630,5071,324265,other
983,DB00480,BE0000262,216326,291988,modulator
984,DB00481,BE0000123,5035,31234,agonist
985,DB00481,BE0000792,5035,2911152,agonist
986,DB00482,BE0000262,2662,291988,inhibitor
987,DB00482,BE0001193,2662,2407613,inhibitor
988,DB00482,BE0000322,2662,179780,inhibitor
989,DB00482,BE0003625,2662,189053812,inhibitor
990,DB00483,BE0000560,6172,177990,antagonist
991,DB00483,BE0000426,6172,177975,inhibitor
992,DB00483,BE0000738,6172,1458110,antagonist
993,DB00484,BE0000289,2435,178196,agonist
994,DB00484,BE0000572,2435,178198,agonist
995,DB00484,BE0000342,2435,178194,agonist
996,DB00486,BE0000095,5284592,407807,agonist
997,DB00486,BE0000061,5284592,29915,agonist
998,DB00487,BE0000429,51081,1574370,inhibitor
999,DB00487,BE0000366,51081,1574722,inhibitor
1000,DB00487,BE0000742,51081,292830,inhibitor
1001,DB00489,BE0000090,5253,487738,inhibitor
1002,DB00489,BE0000172,5253,178200,antagonist
1003,DB00489,BE0000694,5253,29371,antagonist
1004,DB00490,BE0000291,2477,189928,agonist
1005,DB00490,BE0000756,2477,181432,antagonist
1006,DB00491,BE0000837,441314,17648144,antagonist
1007,DB00491,BE0000837,441314,17648144,inhibitor
1008,DB00491,BE0000876,441314,31608,antagonist
1009,DB00492,BE0000221,55891,178286,inhibitor
1010,DB00493,BE0004335,5742673,15457529,inhibitor
1011,DB00493,BE0000790,5742673,790944,inhibitor
1012,DB00493,BE0004290,5742673,153767,inhibitor
1013,DB00493,BE0003624,5742673,984233,inhibitor
1014,DB00494,BE0002089,5281081,180920,inhibitor
1015,DB00495,BE0004136,35370,896047,inhibitor
1016,DB00496,BE0000045,444031,32324,antagonist
1017,DB00496,BE0000092,444031,34451,antagonist
1018,DB00496,BE0000560,444031,177990,antagonist
1019,DB00496,BE0000405,444031,61970253,antagonist
1020,DB00496,BE0000247,444031,177988,antagonist
1021,DB00498,BE0000713,4760,40217983,inhibitor
1022,DB00499,BE0000132,3397,178628,antagonist
1023,DB00499,BE0003721,3397,533324,agonist
1024,DB00500,BE0000262,5509,291988,inhibitor
1025,DB00500,BE0000017,5509,387018,inhibitor
1026,DB00501,BE0000112,2756,184088,antagonist
1027,DB00502,BE0000756,3559,181432,antagonist
1028,DB00502,BE0000020,3559,30397,antagonist
1029,DB00502,BE0000417,3559,1899202,antagonist
1030,DB00502,BE0000451,3559,36431,other
1031,DB00502,BE0000581,3559,927342,other
1032,DB00503,BE0000956,392622,3511138,activator
1033,DB00504,BE0000770,5359371,452073,agonist
1034,DB00509,BE0000687,8730,825639,agonist
1035,DB00509,BE0000315,8730,31207,agonist
1037,DB00513,BE0000211,564,387026,inhibitor
1038,DB00513,BE0001088,564,339834,antagonist
1039,DB00513,BE0001283,564,28620,other
1040,DB00514,BE0000156,5360696,1783387,agonist
1041,DB00514,BE0000290,5360696,123231939,agonist
1042,DB00514,BE0000641,5360696,20372905,antagonist
1043,DB00514,BE0000738,5360696,1458110,antagonist
1044,DB00514,BE0000749,5360696,36433,inhibitor
1045,DB00514,BE0003585,5360696,177898,antagonist
1046,DB00514,BE0000849,5360696,755648,antagonist
1047,DB00514,BE0003584,5360696,1458126,antagonist
1048,DB00514,BE0000850,5360696,32017,antagonist
1049,DB00514,BE0002341,5360696,496607,antagonist
1050,DB00514,BE0000770,5360696,452073,agonist
1051,DB00514,BE0000420,5360696,27545517,agonist
1052,DB00514,BE0000632,5360696,532060,agonist
1053,DB00514,BE0004904,5360696,190824,inhibitor
1054,DB00514,BE0000486,5360696,189258,inhibitor
1055,DB00517,BE0000092,21867154,34451,antagonist
1056,DB00517,BE0000560,21867154,177990,antagonist
1057,DB00517,BE0000045,21867154,32324,antagonist
1058,DB00519,BE0000221,5484727,178286,inhibitor
1059,DB00521,BE0000694,2583,29371,antagonist
1060,DB00521,BE0000172,2583,178200,agonist
1061,DB00523,BE0000663,449171,36157,agonist
1062,DB00523,BE0000412,449171,35885,agonist
1063,DB00523,BE0000206,449171,35883,agonist
